id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,quiz_score,time_spent,engagement_score
1230,Justin,Brooks,justin.brooks.1230@gslingacademy.com,male,False,7,False,3,Unknown,93,74,98.0,100,62,83,87,0.7065637065637067,0.33333333333333337,0.5572715572715574
1231,Joan,Frederick,joan.frederick.1231@gslingacademy.com,female,False,4,False,26,Lawyer,94,91,98.0,94,88,97,94,0.9343629343629343,0.24074074074074073,0.6569140569140569
1232,Loretta,Webb,loretta.webb.1232@gslingacademy.com,female,False,4,False,18,Accountant,85,80,84.0,96,45,84,90,0.5791505791505793,0.462962962962963,0.5326755326755328
1233,Toni,Zimmerman,toni.zimmerman.1233@gslingacademy.com,female,False,5,False,31,Accountant,94,98,74.0,94,35,95,80,0.6023166023166024,0.05555555555555555,0.38361218361218363
1234,Jaime,Houston,jaime.houston.1234@gslingacademy.com,female,False,1,False,17,Teacher,95,88,85.0,66,70,72,97,0.6138996138996142,0.4444444444444444,0.5461175461175463
1235,Jacqueline,Goodman,jacqueline.goodman.1235@gslingacademy.com,female,False,2,True,23,Software Engineer,97,82,100.0,69,64,73,88,0.6138996138996142,0.8148148148148148,0.6942656942656944
1236,Brian,Crawford,brian.crawford.1236@gslingacademy.com,male,False,0,False,17,Designer,100,83,67.0,77,88,76,84,0.6216216216216215,0.7592592592592593,0.6766766766766766
1237,John,Reynolds,john.reynolds.1237@gslingacademy.com,male,False,4,False,29,Doctor,99,65,97.0,89,87,72,86,0.698841698841699,0.4444444444444444,0.5970827970827972
1238,Heather,Marsh,heather.marsh.1238@gslingacademy.com,female,False,0,False,13,Designer,97,67,79.0,76,76,66,97,0.5559845559845558,0.31481481481481477,0.4595166595166593
1239,Dawn,Flores,dawn.flores.1239@gslingacademy.com,female,True,10,True,2,Business Owner,53,98,66.0,80,82,89,85,0.5366795366795367,0.7222222222222222,0.610896610896611
1240,Christie,Lane,christie.lane.1240@gslingacademy.com,female,False,3,False,35,Unknown,99,85,98.0,91,86,97,85,0.8764478764478767,0.12962962962962962,0.5777205777205778
1241,Traci,Johnson,traci.johnson.1241@gslingacademy.com,female,False,5,False,35,Designer,99,89,88.0,94,99,89,92,0.9111969111969116,0.7037037037037037,0.8281996281996284
1242,Robert,Hartman,robert.hartman.1242@gslingacademy.com,male,False,3,False,28,Accountant,79,83,78.0,89,83,79,76,0.5907335907335907,0.7222222222222222,0.6433290433290433
1243,Christopher,Porter,christopher.porter.1243@gslingacademy.com,male,True,6,True,2,Business Owner,94,95,75.0,73,51,89,77,0.5405405405405403,0.24074074074074073,0.42062062062062044
1244,Phillip,Lynch,phillip.lynch.1244@gslingacademy.com,male,False,6,True,28,Software Engineer,97,73,92.0,64,66,96,65,0.5366795366795367,0.5740740740740741,0.5516373516373516
1245,Matthew,Green,matthew.green.1245@gslingacademy.com,male,False,3,True,26,Accountant,87,70,65.0,64,30,72,68,0.16216216216216206,0.9259259259259258,0.4676676676676676
1246,Jesse,Johnson,jesse.johnson.1246@gslingacademy.com,male,False,7,False,26,Stock Investor,82,82,87.0,92,64,70,72,0.5212355212355213,0.6851851851851851,0.5868153868153869
1247,Donna,Andrews,donna.andrews.1247@gslingacademy.com,female,False,1,False,22,Doctor,94,98,96.0,88,96,61,80,0.7683397683397684,0.5925925925925926,0.6980408980408981
1248,Timothy,Hall,timothy.hall.1248@gslingacademy.com,male,True,1,False,26,Software Engineer,99,85,97.0,72,79,92,82,0.7413127413127412,0.40740740740740744,0.6077506077506076
1249,Amy,Hicks,amy.hicks.1249@gslingacademy.com,female,False,1,False,16,Teacher,68,83,74.0,87,71,86,82,0.528957528957529,0.2592592592592593,0.4210782210782211
1250,Susan,Wall,susan.wall.1250@gslingacademy.com,female,False,10,False,2,Business Owner,67,82,81.0,83,57,59,91,0.40926640926640934,0.5925925925925926,0.4825968825968826
1251,David,Fields,david.fields.1251@gslingacademy.com,male,False,4,True,10,Banker,92,65,81.0,79,84,85,74,0.5637065637065639,0.4444444444444444,0.5160017160017161
1252,Terri,Lyons,terri.lyons.1252@gslingacademy.com,female,False,3,True,21,Writer,69,77,82.0,93,92,90,71,0.6177606177606179,0.2962962962962963,0.4891748891748892
1253,Eric,Jones,eric.jones.1253@gslingacademy.com,male,True,1,False,30,Software Engineer,92,98,61.0,99,77,72,75,0.6177606177606179,0.5925925925925926,0.6076934076934077
1254,Betty,Nguyen,betty.nguyen.1254@gslingacademy.com,female,False,6,False,24,Accountant,90,64,90.0,75,64,96,71,0.5250965250965249,0.8518518518518519,0.6557986557986557
1255,Albert,Anderson,albert.anderson.1255@gslingacademy.com,male,True,1,False,33,Stock Investor,91,92,73.0,97,61,63,71,0.5173745173745177,1.0,0.7104247104247106
1256,Katrina,Montgomery,katrina.montgomery.1256@gslingacademy.com,female,False,5,False,3,Artist,65,67,91.0,81,97,99,75,0.6216216216216215,0.018518518518518517,0.3803803803803803
1257,Samantha,Cole,samantha.cole.1257@gslingacademy.com,female,False,2,False,34,Software Engineer,98,80,70.0,60,88,65,92,0.5366795366795367,0.24074074074074073,0.4183040183040183
1258,Kathleen,Potts,kathleen.potts.1258@gslingacademy.com,female,False,6,True,2,Business Owner,70,89,78.0,87,87,62,85,0.5559845559845558,0.962962962962963,0.7187759187759186
1259,Melissa,Edwards,melissa.edwards.1259@gslingacademy.com,female,False,2,False,17,Software Engineer,97,97,90.0,69,75,68,70,0.586872586872587,0.7222222222222222,0.6410124410124411
1260,Mark,Delgado,mark.delgado.1260@gslingacademy.com,male,False,1,False,18,Accountant,80,71,89.0,81,75,81,63,0.4864864864864864,0.7222222222222222,0.5807807807807808
1261,Derek,Bates,derek.bates.1261@gslingacademy.com,male,False,2,False,16,Writer,70,75,79.0,77,65,92,78,0.471042471042471,0.9259259259259258,0.6529958529958529
1262,Ryan,Ruiz,ryan.ruiz.1262@gslingacademy.com,male,False,3,True,21,Doctor,96,79,92.0,85,95,69,65,0.644787644787645,0.7037037037037037,0.6683540683540685
1263,Charles,Gill,charles.gill.1263@gslingacademy.com,male,False,1,False,24,Software Engineer,99,62,65.0,67,97,73,96,0.5598455598455598,0.9259259259259258,0.7062777062777063
1264,Amanda,Edwards,amanda.edwards.1264@gslingacademy.com,female,False,3,True,27,Unknown,76,72,97.0,65,87,93,84,0.6177606177606179,0.09259259259259259,0.40769340769340773
1265,Emily,Waters,emily.waters.1265@gslingacademy.com,female,True,4,True,24,Stock Investor,86,68,98.0,87,61,78,96,0.6177606177606179,0.09259259259259259,0.40769340769340773
1266,John,Stevenson,john.stevenson.1266@gslingacademy.com,male,False,5,False,27,Construction Engineer,98,100,100.0,81,73,75,99,0.8185328185328187,0.037037037037037035,0.505934505934506
1267,Kevin,Hoffman,kevin.hoffman.1267@gslingacademy.com,male,False,3,False,14,Government Officer,88,74,88.0,92,83,71,89,0.66023166023166,0.1111111111111111,0.44058344058344046
1268,Joseph,Mcconnell,joseph.mcconnell.1268@gslingacademy.com,male,False,8,False,30,Software Engineer,89,65,71.0,96,65,63,100,0.5212355212355213,0.9259259259259258,0.6831116831116831
1269,Jessica,Smith,jessica.smith.1269@gslingacademy.com,female,False,1,False,24,Lawyer,88,100,89.0,87,76,89,85,0.772200772200772,0.12962962962962962,0.515172315172315
1270,Shannon,Martinez,shannon.martinez.1270@gslingacademy.com,female,False,4,False,0,Business Owner,78,73,89.0,86,69,84,97,0.6254826254826256,0.7592592592592593,0.6789932789932791
1271,Kenneth,Baker,kenneth.baker.1271@gslingacademy.com,male,False,3,False,35,Doctor,87,85,96.0,98,88,99,92,0.8918918918918917,0.9444444444444444,0.9129129129129128
1272,Margaret,Sanchez,margaret.sanchez.1272@gslingacademy.com,female,False,2,False,21,Software Engineer,90,76,64.0,88,80,75,70,0.4980694980694982,0.2592592592592593,0.40254540254540266
1273,Ryan,Hensley,ryan.hensley.1273@gslingacademy.com,male,True,1,False,15,Accountant,88,67,90.0,89,49,85,63,0.45173745173745194,0.8518518518518519,0.6117832117832119
1274,Sharon,Stephenson,sharon.stephenson.1274@gslingacademy.com,female,False,1,False,5,Game Developer,99,72,90.0,83,90,99,97,0.8339768339768341,0.5185185185185185,0.7077935077935078
1275,Shawn,Cameron,shawn.cameron.1275@gslingacademy.com,male,True,10,False,3,Business Owner,41,99,84.0,63,92,72,81,0.4555984555984556,0.5925925925925926,0.5103961103961103
1276,Stephanie,Kennedy,stephanie.kennedy.1276@gslingacademy.com,female,False,4,False,8,Government Officer,98,90,70.0,97,69,79,74,0.6293436293436296,0.9444444444444444,0.7553839553839555
1277,Hayley,Abbott,hayley.abbott.1277@gslingacademy.com,female,False,0,False,1,Game Developer,91,66,91.0,62,82,69,62,0.4208494208494207,0.537037037037037,0.4673244673244672
1278,Rachel,Jacobs,rachel.jacobs.1278@gslingacademy.com,female,True,9,True,5,Business Owner,68,72,92.0,51,96,88,81,0.5173745173745177,0.7037037037037037,0.5919061919061921
1279,Danielle,Tran,danielle.tran.1279@gslingacademy.com,female,True,1,True,26,Banker,79,100,79.0,60,100,84,93,0.698841698841699,0.4814814814814815,0.611897611897612
1280,Autumn,Barrett,autumn.barrett.1280@gslingacademy.com,female,False,2,False,24,Banker,77,66,61.0,98,90,95,73,0.5637065637065639,0.6481481481481481,0.5974831974831976
1281,Jennifer,Landry,jennifer.landry.1281@gslingacademy.com,female,False,5,False,24,Banker,89,100,90.0,81,86,80,92,0.7876447876447878,0.5185185185185185,0.6799942799942801
1282,Sean,Rodriguez,sean.rodriguez.1282@gslingacademy.com,male,True,0,True,9,Real Estate Developer,94,69,80.0,66,62,61,88,0.40926640926640934,0.6851851851851851,0.5196339196339197
1283,Ryan,Long,ryan.long.1283@gslingacademy.com,male,False,2,False,3,Artist,80,85,85.0,60,77,90,81,0.5559845559845558,0.5925925925925926,0.5706277706277705
1284,Robert,Hancock,robert.hancock.1284@gslingacademy.com,male,False,2,False,1,Artist,79,88,97.0,94,89,82,97,0.8185328185328187,0.6666666666666666,0.7577863577863578
1285,Stephanie,Rodriguez,stephanie.rodriguez.1285@gslingacademy.com,female,False,2,False,15,Banker,92,65,88.0,78,67,95,96,0.644787644787645,0.4814814814814815,0.5794651794651796
1286,Kristen,Evans,kristen.evans.1286@gslingacademy.com,female,False,5,False,32,Banker,85,62,92.0,89,92,75,78,0.6138996138996142,1.0,0.7683397683397686
1287,Jaime,White,jaime.white.1287@gslingacademy.com,female,False,3,False,26,Accountant,75,83,66.0,70,57,77,96,0.42471042471042475,0.5925925925925926,0.49186329186329186
1288,Marcus,Howard,marcus.howard.1288@gslingacademy.com,male,False,5,True,32,Software Engineer,88,65,75.0,73,66,98,81,0.5096525096525095,0.05555555555555555,0.3280137280137279
1289,Lucas,Jenkins,lucas.jenkins.1289@gslingacademy.com,male,False,0,False,35,Banker,93,89,88.0,86,85,89,95,0.814671814671815,0.38888888888888884,0.6443586443586445
1290,Aaron,Ortiz,aaron.ortiz.1290@gslingacademy.com,male,False,3,False,2,Game Developer,86,93,91.0,64,69,71,64,0.4787644787644787,0.018518518518518517,0.2946660946660946
1291,Todd,Stephens,todd.stephens.1291@gslingacademy.com,male,False,1,False,13,Government Officer,62,91,92.0,61,85,98,72,0.5675675675675675,0.16666666666666666,0.40720720720720716
1292,Denise,Blackburn,denise.blackburn.1292@gslingacademy.com,female,True,2,True,20,Stock Investor,82,74,80.0,60,96,76,99,0.5907335907335907,0.07407407407407407,0.384069784069784
1293,Susan,Perez,susan.perez.1293@gslingacademy.com,female,False,5,False,5,Artist,83,94,77.0,97,78,60,85,0.6177606177606179,0.16666666666666666,0.43732303732303734
1294,Tyler,Green,tyler.green.1294@gslingacademy.com,male,False,1,False,5,Real Estate Developer,98,75,62.0,64,68,80,79,0.43243243243243246,0.5925925925925926,0.4964964964964965
1295,Rebecca,Daniel,rebecca.daniel.1295@gslingacademy.com,female,False,2,False,34,Banker,84,74,90.0,99,90,92,72,0.7220077220077221,0.9814814814814814,0.8257972257972259
1296,Alexandria,Harris,alexandria.harris.1296@gslingacademy.com,female,False,6,False,34,Writer,91,75,82.0,68,88,98,88,0.67953667953668,0.6851851851851851,0.681796081796082
1297,Danny,Taylor,danny.taylor.1297@gslingacademy.com,male,False,2,False,21,Construction Engineer,83,81,96.0,62,66,90,91,0.5984555984555988,0.22222222222222218,0.44796224796224815
1298,Amanda,Evans,amanda.evans.1298@gslingacademy.com,female,False,4,False,27,Accountant,83,63,84.0,82,78,60,71,0.4131274131274134,0.5555555555555556,0.47009867009867023
1299,Scott,Owens,scott.owens.1299@gslingacademy.com,male,False,0,False,31,Software Engineer,90,72,62.0,84,74,75,100,0.5521235521235521,0.8518518518518519,0.672014872014872
1300,Jesus,Jones,jesus.jones.1300@gslingacademy.com,male,False,4,False,31,Lawyer,81,92,97.0,73,90,90,60,0.6525096525096528,0.6481481481481481,0.6507650507650509
1301,April,Spence,april.spence.1301@gslingacademy.com,female,True,3,False,12,Teacher,89,67,87.0,61,91,80,76,0.528957528957529,0.8148148148148148,0.6433004433004433
1302,Christopher,Lopez,christopher.lopez.1302@gslingacademy.com,male,False,2,False,13,Construction Engineer,97,65,96.0,92,91,66,74,0.644787644787645,0.42592592592592593,0.5572429572429574
1303,Mario,Hopkins,mario.hopkins.1303@gslingacademy.com,male,False,3,False,28,Accountant,97,88,88.0,79,100,74,83,0.752895752895753,0.9444444444444444,0.8295152295152295
1304,Cody,Burke,cody.burke.1304@gslingacademy.com,male,False,5,False,27,Software Engineer,100,89,98.0,81,78,91,87,0.810810810810811,0.2592592592592593,0.5901901901901903
1305,Candace,White,candace.white.1305@gslingacademy.com,female,True,3,False,4,Game Developer,98,63,82.0,61,79,70,86,0.48262548262548277,0.5185185185185185,0.49698269698269704
1306,Robert,Brown,robert.brown.1306@gslingacademy.com,male,False,2,False,33,Software Engineer,97,98,83.0,87,60,78,70,0.6138996138996142,0.12962962962962962,0.4201916201916204
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,78,80,73.0,91,34,73,60,0.28957528957528966,0.07407407407407407,0.2033748033748034
1308,Elizabeth,Smith,elizabeth.smith.1308@gslingacademy.com,female,False,0,False,29,Lawyer,100,92,67.0,89,90,83,89,0.7567567567567566,0.5185185185185185,0.6614614614614613
1309,Jennifer,Martin,jennifer.martin.1309@gslingacademy.com,female,False,1,False,13,Writer,92,77,89.0,97,61,93,82,0.6833976833976836,0.8518518518518519,0.750779350779351
1310,David,Smith,david.smith.1310@gslingacademy.com,male,False,4,False,5,Game Developer,81,95,84.0,85,82,62,63,0.5328185328185331,0.05555555555555555,0.34191334191334205
1311,Lori,Johnson,lori.johnson.1311@gslingacademy.com,female,False,6,False,15,Software Engineer,98,67,74.0,94,94,96,85,0.7490347490347493,0.2037037037037037,0.5309023309023311
1312,Martin,Garcia,martin.garcia.1312@gslingacademy.com,male,False,2,False,2,Unknown,62,74,98.0,97,72,72,95,0.6023166023166024,0.8148148148148148,0.6873158873158873
1313,Stacy,Collins,stacy.collins.1313@gslingacademy.com,female,False,3,False,27,Accountant,95,88,85.0,86,76,78,81,0.6756756756756754,0.018518518518518517,0.4128128128128127
1314,Timothy,Bailey,timothy.bailey.1314@gslingacademy.com,male,False,1,False,22,Banker,87,90,80.0,88,71,95,81,0.6872586872586872,0.4814814814814815,0.604947804947805
1315,Susan,Gonzalez,susan.gonzalez.1315@gslingacademy.com,female,False,5,True,24,Accountant,85,85,67.0,91,75,93,81,0.6293436293436296,0.5555555555555556,0.5998283998284
1316,Nicole,Harris,nicole.harris.1316@gslingacademy.com,female,False,6,False,27,Banker,96,72,66.0,80,72,83,98,0.5907335907335907,0.9259259259259258,0.7248105248105248
1317,Courtney,Moran,courtney.moran.1317@gslingacademy.com,female,False,2,False,25,Accountant,83,63,66.0,67,60,60,61,0.17760617760617747,0.9259259259259258,0.47693407693407686
1318,Gregory,Barton,gregory.barton.1318@gslingacademy.com,male,False,3,False,17,Construction Engineer,89,92,88.0,99,92,62,71,0.6911196911196908,0.6481481481481481,0.6739310739310738
1319,Dakota,Clark,dakota.clark.1319@gslingacademy.com,male,False,1,False,14,Construction Engineer,90,73,98.0,72,69,84,86,0.6100386100386097,0.6481481481481481,0.6252824252824251
1320,Robin,Leonard,robin.leonard.1320@gslingacademy.com,female,False,5,False,14,Banker,99,72,74.0,88,90,81,95,0.7142857142857144,0.462962962962963,0.613756613756614
1321,Edward,Smith,edward.smith.1321@gslingacademy.com,male,False,1,False,3,Government Officer,62,67,96.0,67,82,65,73,0.3783783783783783,0.7777777777777778,0.538138138138138
1322,Julie,Little,julie.little.1322@gslingacademy.com,female,False,7,False,5,Business Owner,42,79,79.0,59,61,87,65,0.22393822393822393,0.4814814814814815,0.326955526955527
1323,Maureen,Norman,maureen.norman.1323@gslingacademy.com,female,False,10,True,2,Business Owner,46,52,87.0,80,76,73,76,0.2934362934362935,0.07407407407407407,0.20569140569140576
1324,Jeffrey,Andrews,jeffrey.andrews.1324@gslingacademy.com,male,False,3,False,4,Game Developer,92,63,100.0,97,91,87,68,0.7104247104247103,0.35185185185185186,0.566995566995567
1325,Christina,Martinez,christina.martinez.1325@gslingacademy.com,female,False,10,False,33,Lawyer,94,89,96.0,98,61,95,67,0.718146718146718,0.1851851851851852,0.5049621049621049
1326,Samuel,Becker,samuel.becker.1326@gslingacademy.com,male,False,2,False,31,Banker,89,99,89.0,71,74,94,78,0.6949806949806954,0.16666666666666666,0.48365508365508386
1327,Carlos,Flynn,carlos.flynn.1327@gslingacademy.com,male,False,1,False,16,Construction Engineer,90,100,98.0,95,97,74,63,0.7837837837837838,0.7222222222222222,0.7591591591591591
1328,Roberto,Martin,roberto.martin.1328@gslingacademy.com,male,False,5,False,15,Unknown,69,81,83.0,68,76,90,95,0.5714285714285716,0.6851851851851851,0.6169312169312171
1329,Jennifer,Johnson,jennifer.johnson.1329@gslingacademy.com,female,False,7,True,5,Business Owner,40,51,67.0,63,98,54,79,0.14671814671814665,0.09259259259259259,0.12506792506792502
1330,Anthony,Shah,anthony.shah.1330@gslingacademy.com,male,True,10,False,3,Business Owner,42,92,60.0,54,68,69,76,0.18146718146718155,0.12962962962962962,0.1607321607321608
1331,Aimee,Cook,aimee.cook.1331@gslingacademy.com,female,False,8,False,4,Business Owner,82,91,69.0,61,79,76,83,0.4903474903474905,0.40740740740740744,0.45717145717145724
1332,Angela,Collins,angela.collins.1332@gslingacademy.com,female,False,1,True,29,Accountant,82,93,67.0,79,84,90,64,0.5598455598455598,0.8518518518518519,0.6766480766480767
1333,John,Jensen,john.jensen.1333@gslingacademy.com,male,False,7,True,18,Unknown,76,80,93.0,74,73,63,81,0.4864864864864864,0.462962962962963,0.4770770770770771
1334,Julie,Gomez,julie.gomez.1334@gslingacademy.com,female,False,2,False,16,Teacher,80,62,66.0,88,75,98,68,0.4749034749034746,0.8333333333333333,0.6182754182754181
1335,Bryan,Mitchell,bryan.mitchell.1335@gslingacademy.com,male,False,0,False,23,Software Engineer,87,90,92.0,62,96,77,80,0.6563706563706564,0.7777777777777778,0.7049335049335049
1336,Katie,Clark,katie.clark.1336@gslingacademy.com,female,True,3,False,28,Software Engineer,91,98,60.0,88,63,78,95,0.6138996138996142,0.2037037037037037,0.44982124982125
1337,Kathleen,Simpson,kathleen.simpson.1337@gslingacademy.com,female,False,7,False,31,Lawyer,100,94,94.0,87,65,83,95,0.7876447876447878,0.462962962962963,0.6577720577720579
1338,Carolyn,Reyes,carolyn.reyes.1338@gslingacademy.com,female,False,9,False,5,Business Owner,56,60,88.0,96,57,68,76,0.3359073359073359,0.22222222222222218,0.2904332904332904
